Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,protein K29-linked ubiquitination (GO:0035519),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,PRKN
GO_Biological_Process_2021,protein localization to ciliary transition zone (GO:1904491),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,MAPK15
GO_Biological_Process_2021,protein localization to non-motile cilium (GO:0097499),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,PCARE
GO_Biological_Process_2021,protein localization to perinuclear region of cytoplasm (GO:1905719),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,HOOK1
GO_Biological_Process_2021,protein repair (GO:0030091),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,FN3K
GO_Biological_Process_2021,proton-transporting V-type ATPase complex assembly (GO:0070070),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,ATP6V1B1
GO_Biological_Process_2021,purine deoxyribonucleotide catabolic process (GO:0009155),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,NT5C1A
GO_Biological_Process_2021,purine ribonucleoside catabolic process (GO:0046130),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,XDH
GO_Biological_Process_2021,regulation of adipose tissue development (GO:1904177),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,TRPM4
GO_Biological_Process_2021,regulation of anion channel activity (GO:0010359),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,GRM5
GO_Biological_Process_2021,regulation of blood vessel remodeling (GO:0060312),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,FLT4
GO_Biological_Process_2021,regulation of cellular response to hypoxia (GO:1900037),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,DDAH1
GO_Biological_Process_2021,regulation of excitatory synapse assembly (GO:1904889),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,WNT7A
GO_Biological_Process_2021,regulation of hematopoietic stem cell proliferation (GO:1902033),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,THPO
GO_Biological_Process_2021,regulation of hydrogen peroxide metabolic process (GO:0010310),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,NOXA1
GO_Biological_Process_2021,regulation of immunoglobulin mediated immune response (GO:0002889),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,IL10
GO_Biological_Process_2021,regulation of macrophage apoptotic process (GO:2000109),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,NOD2
GO_Biological_Process_2021,regulation of mast cell chemotaxis (GO:0060753),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,VEGFD
GO_Biological_Process_2021,regulation of membrane tubulation (GO:1903525),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,ATP10A
GO_Biological_Process_2021,regulation of microtubule motor activity (GO:2000574),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,MAP2
GO_Biological_Process_2021,regulation of mitotic sister chromatid segregation (GO:0033047),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,USP44
GO_Biological_Process_2021,regulation of mitotic spindle checkpoint (GO:1903504),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,USP44
GO_Biological_Process_2021,regulation of non-motile cilium assembly (GO:1902855),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,HAP1
GO_Biological_Process_2021,regulation of nuclease activity (GO:0032069),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,OASL
GO_Biological_Process_2021,regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070432),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,SLC15A3
GO_Biological_Process_2021,regulation of protein autoubiquitination (GO:1902498),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,SASH1
GO_Biological_Process_2021,regulation of protein depolymerization (GO:1901879),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,SLN
GO_Biological_Process_2021,regulation of protein targeting (GO:1903533),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,PRKN
GO_Biological_Process_2021,regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,LILRB1
GO_Biological_Process_2021,regulation of T-helper cell differentiation (GO:0045622),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,IL27
GO_Biological_Process_2021,regulation of translational elongation (GO:0006448),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,GRM5
GO_Biological_Process_2021,replication-born double-strand break repair via sister chromatid exchange (GO:1990414),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,RAD21L1
GO_Biological_Process_2021,response to angiotensin (GO:1990776),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,SLC30A10
GO_Biological_Process_2021,response to gonadotropin (GO:0034698),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,LHCGR
GO_Biological_Process_2021,response to lipoteichoic acid (GO:0070391),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,CD14
GO_Biological_Process_2021,response to manganese ion (GO:0010042),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,PRKN
GO_Biological_Process_2021,SCF complex assembly (GO:0010265),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,FBXL7
GO_Biological_Process_2021,signal complex assembly (GO:0007172),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,CD3E
GO_Biological_Process_2021,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,PTPRD
GO_Biological_Process_2021,tyrosine catabolic process (GO:0006572),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,TAT
GO_Biological_Process_2021,vocal learning (GO:0042297),1/6,0.7379043576333008,0.9999963497408504,0,0,0.7999499874968742,0.2431376467331224,NRXN1
GO_Biological_Process_2021,myeloid cell differentiation (GO:0030099),9/52,0.7385563120374417,0.9999963497408504,0,0,0.8368421972694376,0.2536116623717528,ALAS2;CSF2;EPO;TAL1;AHSP;INHBA;ZFPM1;GATA1;KLF1
GO_Biological_Process_2021,negative regulation of cellular biosynthetic process (GO:0031327),9/52,0.7385563120374417,0.9999963497408504,0,0,0.8368421972694376,0.2536116623717528,FCN3;PTGIS;ACADL;CAV1;ADIPOQ;APOC1;PROX1;ERFE;GCK
GO_Biological_Process_2021,cortical cytoskeleton organization (GO:0030865),7/41,0.7392748404127849,0.9999963497408504,0,0,0.8232200468466876,0.2486828548003039,FHOD3;NLGN1;TRPV4;EPB41L3;EZR;TNF;RND3
GO_Biological_Process_2021,gluconeogenesis (GO:0006094),7/41,0.7392748404127849,0.9999963497408504,0,0,0.8232200468466876,0.2486828548003039,RBP4;PGAM2;GAPDHS;PCK1;PPARGC1A;G6PC1;FBP1
GO_Biological_Process_2021,negative regulation of cell-cell adhesion (GO:0022408),7/41,0.7392748404127849,0.9999963497408504,0,0,0.8232200468466876,0.2486828548003039,IL10;BMP2;CDH1;ADIPOQ;ADTRP;PTK2;ASS1
GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),16/90,0.7405254055502042,0.9999963497408504,0,0,0.8643221534787799,0.2596383447607387,NOS3;AADAT;HDC;GAD1;MAT1A;HOGA1;FTCD;DAO;TDO2;DDAH1;UROC1;SLC25A21;IDO2;CRYM;ASPA;AASS
GO_Biological_Process_2021,regulation of stress fiber assembly (GO:0051492),13/74,0.7431286096664671,0.9999963497408504,0,0,0.8519779447137623,0.2529404554130259,ARHGEF10;MYOC;ARHGEF15;TACSTD2;LPAR1;ARHGEF10L;ARHGAP28;ARHGAP6;TMEFF2;SFRP1;CCN2;MET;FERMT2
GO_Biological_Process_2021,negative regulation of cytoskeleton organization (GO:0051494),5/30,0.7449589934158427,0.9999963497408504,0,0,0.799749687108886,0.2354671849604062,PRKN;PLEKHH2;SLIT2;SHANK1;KANK3
GO_Biological_Process_2021,primary neural tube formation (GO:0014020),5/30,0.7449589934158427,0.9999963497408504,0,0,0.799749687108886,0.2354671849604062,COBL;GRHL3;GRHL2;PAX2;LRP6
GO_Biological_Process_2021,receptor metabolic process (GO:0043112),10/58,0.7493220893444377,0.9999963497408504,0,0,0.8329156223893066,0.2403680893786866,RAMP2;CXCL8;RAB31;CALCRL;LRP1;CXCR1;REP15;CAV1;MX1;LILRB1
GO_Biological_Process_2021,glycosphingolipid metabolic process (GO:0006687),8/47,0.7497306584886853,0.9999963497408504,0,0,0.8201531267663532,0.2362379391791909,NEU4;ST8SIA5;B4GALNT1;GBA3;A4GALT;LARGE1;ST6GALNAC3;ST6GALNAC5
GO_Biological_Process_2021,regulation of protein localization to nucleus (GO:1900180),8/47,0.7497306584886853,0.9999963497408504,0,0,0.8201531267663532,0.2362379391791909,YAP1;BMP4;NGFR;CARD10;SHH;PYHIN1;OTUD7B;FERMT2
GO_Biological_Process_2021,regulation of T cell activation (GO:0050863),8/47,0.7497306584886853,0.9999963497408504,0,0,0.8201531267663532,0.2362379391791909,CD2;LCK;SIRPG;TNFSF11;CCL2;IL27;VTCN1;THY1
GO_Biological_Process_2021,positive regulation of protein transport (GO:0051222),12/69,0.7508511212545305,0.9999963497408504,0,0,0.841630153618751,0.241167342612233,UNC13B;FGB;ACHE;FGG;ANKRD1;ADAM8;APBB1;IGF1;EZR;TNF;MYH10;EXPH5
GO_Biological_Process_2021,glycerophospholipid metabolic process (GO:0006650),14/80,0.7534705004283161,0.9999963497408504,0,0,0.8479526828749107,0.2400260753173538,PDGFRB;PLA2G4F;PLA2G2D;PLA2G4D;PLA2G4E;CPNE6;PON1;PLA2G3;APOA5;PLA2G7;PLCG1;ENPP6;IP6K3;PLA1A
GO_Biological_Process_2021,positive regulation of innate immune response (GO:0045089),6/36,0.7538581333079385,0.9999963497408504,0,0,0.799699549323986,0.2259559719675666,ZBP1;IFNB1;WNT5A;ADAM8;PLA2G5;EREG
GO_Biological_Process_2021,regulation of protein import into nucleus (GO:0042306),6/36,0.7538581333079385,0.9999963497408504,0,0,0.799699549323986,0.2259559719675666,BMP4;IFNG;CDH1;ZIC1;CHP2;APOD
GO_Biological_Process_2021,regulation of receptor internalization (GO:0002090),6/36,0.7538581333079385,0.9999963497408504,0,0,0.799699549323986,0.2259559719675666,GREM1;WNT3A;PCSK9;RSPO1;SELE;DKK1
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),53/286,0.7556286886137936,0.9999963497408504,0,0,0.9086610029239351,0.2546115163257114,HRK;FOXA1;CSRNP3;TNF;IFIT2;ANKRD1;CYP1B1;CTLA4;PLEKHN1;PHLDA1;TGM2;UNC13B;ZBP1;ARHGEF11;KLF11;NLRP2B;RFPL1;IGFBP3;PLEKHG5;ARHGEF16;PAWR;FOXL2;DUSP9;TIAM1;OLFM1;SFRP1;SFRP2;IFNG;KCNMA1;ARHGEF4;IAPP;ARHGEF7;PXT1;KALRN;FGD2;SCIN;ACVR1C;FRZB;UBD;APBB1;SLIT2;SPDEF;NTRK1;NGFR;FZD9;DAB2IP;HMGA2;LILRB1;SEPTIN4;PNMA2;BMP4;BMP2;IL6
GO_Biological_Process_2021,regulation of stem cell differentiation (GO:2000736),16/91,0.7567294081387381,0.9999963497408504,0,0,0.8527443105756358,0.2377020863292752,LMO1;YAP1;PDGFRA;PSMB11;TCF15;TACSTD2;GATA1;PSMA8;GDNF;TAL1;H1-8;HES1;SP7;RBM24;HES5;BMPR1A
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),21/118,0.7593202757651085,0.9999963497408504,0,0,0.8652720597570234,0.2382367578550748,PRKN;APP;PRMT8;LRP1;WNT3A;CAV1;IFIT1;DKK1;IFIT2;ADD2;BMP4;TIAM1;CLDN5;BMP2;SLPI;TERT;CFHR2;CFHR1;XIRP1;CAMK1;ZFPM1
GO_Biological_Process_2021,protein catabolic process (GO:0030163),11/64,0.7593585587094654,0.9999963497408504,0,0,0.829720410373811,0.2284064333600728,PRKN;NEU4;FBXO27;FBXO2;DAB2IP;PRSS16;APOE;NCCRP1;ADAMTS9;ELANE;PSMA8
GO_Biological_Process_2021,negative regulation of protein catabolic process (GO:0042177),7/42,0.762635665663269,0.9999963497408504,0,0,0.799649386426246,0.2166848838508908,IL10;ADGRB1;DAB2IP;TIMP3;EGFR;TIMP4;PTPN3
GO_Biological_Process_2021,regulation of DNA recombination (GO:0000018),7/42,0.762635665663269,0.9999963497408504,0,0,0.799649386426246,0.2166848838508908,IL10;H1-8;H1-1;IL7R;H1-0;H1-3;ZNF365
GO_Biological_Process_2021,cellular glucuronidation (GO:0052695),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,UGT2B11;UGT2B28;UGT2A3
GO_Biological_Process_2021,establishment of melanosome localization (GO:0032401),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,MLPH;SHROOM2;RAB17
GO_Biological_Process_2021,N-glycan processing (GO:0006491),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,ST8SIA2;MAN1C1;ST8SIA5
GO_Biological_Process_2021,negative regulation of cytokine production involved in inflammatory response (GO:1900016),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,ABCD2;APOD;MEFV
GO_Biological_Process_2021,negative regulation of RNA metabolic process (GO:0051253),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,FCN3;TERT;TNF
GO_Biological_Process_2021,NLS-bearing protein import into nucleus (GO:0006607),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,KPNA7;RGPD1;RGPD4
GO_Biological_Process_2021,positive regulation of cellular protein catabolic process (GO:1903364),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,PCSK9;APOE;EZR
GO_Biological_Process_2021,positive regulation of G protein-coupled receptor signaling pathway (GO:0045745),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,CHGA;MRAP;MRAP2
GO_Biological_Process_2021,positive regulation of triglyceride metabolic process (GO:0090208),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,AADAC;APOC2;APOA5
GO_Biological_Process_2021,pyroptosis (GO:0070269),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,ZBP1;GSDMC;GSDMA
GO_Biological_Process_2021,regulation of exosomal secretion (GO:1903541),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,PRKN;IFNG;ATP9A
GO_Biological_Process_2021,regulation of RIG-I signaling pathway (GO:0039535),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,TRIM15;USP17L2;OASL
GO_Biological_Process_2021,regulation of T cell cytokine production (GO:0002724),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,CLC;SMAD7;TRPM4
GO_Biological_Process_2021,response to ATP (GO:0033198),3/19,0.763240204234094,0.9999963497408504,0,0,0.7498123592694521,0.2025861640605456,P2RY12;TRPC3;ABCC9
GO_Biological_Process_2021,negative regulation of antigen receptor-mediated signaling pathway (GO:0050858),4/25,0.7661732333566726,0.9999963497408504,0,0,0.761666428333095,0.2028675541749968,THY1;UBASH3A;EZR;GBP1
GO_Biological_Process_2021,regulation of mitochondrial fission (GO:0090140),4/25,0.7661732333566726,0.9999963497408504,0,0,0.761666428333095,0.2028675541749968,PRKN;KDR;SPIRE1;DCN
GO_Biological_Process_2021,response to hexose (GO:0009746),4/25,0.7661732333566726,0.9999963497408504,0,0,0.761666428333095,0.2028675541749968,GYS2;GCKR;HNF4A;ADIPOQ
GO_Biological_Process_2021,alpha-linolenic acid metabolic process (GO:0036109),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,ELOVL2;ELOVL3
GO_Biological_Process_2021,DNA deamination (GO:0045006),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,AICDA;APOBEC3A
GO_Biological_Process_2021,establishment of protein localization to chromosome (GO:0070199),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,TERT;MACROH2A2
GO_Biological_Process_2021,extracellular transport (GO:0006858),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,SPAG17;CABYR
GO_Biological_Process_2021,glucan biosynthetic process (GO:0009250),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,GYS2;PPP1R3C
GO_Biological_Process_2021,glycogen biosynthetic process (GO:0005978),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,GYS2;PPP1R3C
GO_Biological_Process_2021,"negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)",2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,TARM1;LGALS9B
GO_Biological_Process_2021,negative regulation of hippo signaling (GO:0035331),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,WWC2;SHANK2
GO_Biological_Process_2021,negative regulation of reactive oxygen species biosynthetic process (GO:1903427),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,ABCD2;SLC30A10
GO_Biological_Process_2021,negative regulation of viral release from host cell (GO:1902187),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,TRIM15;MID2
GO_Biological_Process_2021,plasma membrane tubulation (GO:0097320),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,CAVIN2;PACSIN1
GO_Biological_Process_2021,positive regulation of cellular carbohydrate metabolic process (GO:0010676),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,IRS1;PTH1R
GO_Biological_Process_2021,positive regulation of histone deacetylation (GO:0031065),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,APLNR;PRKD1
GO_Biological_Process_2021,positive regulation of neuron migration (GO:2001224),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,SEMA3A;DAB2IP
GO_Biological_Process_2021,protein heterotetramerization (GO:0051290),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,KRT1;GRIN1
GO_Biological_Process_2021,pteridine-containing compound metabolic process (GO:0042558),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,NOS3;FTCD
GO_Biological_Process_2021,purine-containing compound salvage (GO:0043101),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,GMPR;AMPD1
GO_Biological_Process_2021,regulation of antigen receptor-mediated signaling pathway (GO:0050854),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,BLK;PAX5
GO_Biological_Process_2021,regulation of cell aging (GO:0090342),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,NUAK1;LMNA
GO_Biological_Process_2021,regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,IL6;TNF
GO_Biological_Process_2021,regulation of oxidoreductase activity (GO:0051341),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,NOD2;MT3
GO_Biological_Process_2021,regulation of protein exit from endoplasmic reticulum (GO:0070861),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,BRSK2;SLC51B
GO_Biological_Process_2021,regulation of response to stress (GO:0080134),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,IL10;BMP10
GO_Biological_Process_2021,response to muramyl dipeptide (GO:0032495),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,LDOC1;NOD2
GO_Biological_Process_2021,sphingoid biosynthetic process (GO:0046520),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,ASAH2B;ASAH2
GO_Biological_Process_2021,sphingosine biosynthetic process (GO:0046512),2/13,0.7664464029131084,0.9999963497408504,0,0,0.7271362954204375,0.1934113522840596,ASAH2B;ASAH2
GO_Biological_Process_2021,regulation of plasma membrane bounded cell projection assembly (GO:0120032),12/70,0.7687557259411086,0.9999963497408504,0,0,0.8270674091239235,0.2175038509061627,PPP1R16B;ODAD3;TBC1D3;DMTN;MYO10;CAV1;DCDC2;CCR7;RAB17;USP17L2;MAPK15;EPHA2
GO_Biological_Process_2021,phospholipid transport (GO:0015914),10/59,0.7687917861836631,0.9999963497408504,0,0,0.8158661961025011,0.2145198642052558,ATP8A2;APOC2;MTTP;ABCA4;APOC1;TNFAIP8L3;ATP10A;APOE;APOA5;ATP9A
GO_Biological_Process_2021,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),14/81,0.7700819509806026,0.9999963497408504,0,0,0.8352442503987838,0.2182145263142429,NGFR;EGLN3;KHDC1L;TNF;ROBO1;NLRP12;CASP12;LCK;COL4A3;PPARG;S100A9;XDH;S100A8;NKX3-1
GO_Biological_Process_2021,negative regulation of mitotic cell cycle (GO:0045930),8/48,0.7711453818779334,0.9999963497408504,0,0,0.7995991983967936,0.20779852869452,IL10;BMP4;FOXC1;BRINP2;RFPL1;GAS1;NKX3-1;PTPN3
GO_Biological_Process_2021,purine ribonucleotide biosynthetic process (GO:0009152),8/48,0.7711453818779334,0.9999963497408504,0,0,0.7995991983967936,0.20779852869452,GUCY2C;NPPB;NPPC;AMPD1;ADCY1;AK5;GUCY2F;ADCY5
GO_Biological_Process_2021,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),5/31,0.7714750148769175,0.9999963497408504,0,0,0.7689419466640993,0.1995027514884979,TGFBR3L;FST;IL17F;FOLR1;SMAD7
GO_Biological_Process_2021,positive regulation of cellular component biogenesis (GO:0044089),16/92,0.7722489909961231,0.9999963497408504,0,0,0.8414711477488903,0.2174767487259869,HRK;CHGA;DAB2IP;NRG1;TNF;CX3CL1;VIL1;CDH5;TCL1A;CLDN3;IFNG;TAL1;EMILIN1;TPPP;TRABD2B;CRB3
GO_Biological_Process_2021,regulation of lipid metabolic process (GO:0019216),16/92,0.7722489909961231,0.9999963497408504,0,0,0.8414711477488903,0.2174767487259869,CAV1;RARRES2;RORC;TM6SF2;DISP3;HNF4A;APOC2;ANGPTL8;APOC1;RUBCNL;GNB3;TNFAIP8L3;PPARG;THRSP;CCDC3;PCK1
GO_Biological_Process_2021,protein glycosylation (GO:0006486),23/130,0.7766495349821153,0.9999963497408504,0,0,0.8590023476109123,0.2171266555122907,ST6GALNAC1;TUSC3;GALNT18;ST8SIA2;GFPT2;PLOD2;B3GALT5;FUT1;FUT6;FUT5;B3GNT6;MGAT5B;A4GNT;B3GNT3;MAN1C1;MGAT3;ST8SIA5;GCNT3;GCNT4;MGAT2;LARGE1;LARGE2;GALNT9
GO_Biological_Process_2021,ncRNA metabolic process (GO:0034660),6/37,0.7777644267277876,0.9999963497408504,0,0,0.7738543298819196,0.1944940423025041,EXD1;PIWIL2;TDRD1;DDX4;MAEL;TDRD9
GO_Biological_Process_2021,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),6/37,0.7777644267277876,0.9999963497408504,0,0,0.7738543298819196,0.1944940423025041,GFI1B;PLK5;TFDP3;FAM107A;CCL2;MYO16
GO_Biological_Process_2021,regulation of transport (GO:0051049),6/37,0.7777644267277876,0.9999963497408504,0,0,0.7738543298819196,0.1944940423025041,PRKN;DISP3;USP6;CLDN3;RAB25;TRAT1
GO_Biological_Process_2021,regulation of proteolysis (GO:0030162),9/54,0.7793291654162602,0.9999963497408504,0,0,0.7995489852167377,0.1993449711438361,SERPINB3;SERPINB4;SHH;SERPINB13;SERPINE2;CAMK2N1;PERP;CAV1;TM4SF20
GO_Biological_Process_2021,ephrin receptor signaling pathway (GO:0048013),14/82,0.7859094986101615,0.9999963497408504,0,0,0.8229095953484253,0.198250141809147,EPHA7;EPHA10;EPHA8;SDC2;KALRN;PTK2;GRIN1;EFNB2;TIAM1;EFNA2;ARHGEF7;ANKS1B;EPHB3;EPHA2
GO_Biological_Process_2021,positive regulation of cytoskeleton organization (GO:0051495),14/82,0.7859094986101615,0.9999963497408504,0,0,0.8229095953484253,0.198250141809147,SEMA5A;CCL24;BMP10;CRACD;NTRK3;ALOX15;LMOD1;PROX1;CX3CL1;VIL1;CTTN;CDC42EP4;CCR7;CCL26
GO_Biological_Process_2021,aspartate transmembrane transport (GO:0015810),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,SLC1A6
GO_Biological_Process_2021,Cdc42 protein signal transduction (GO:0032488),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,RHOJ
GO_Biological_Process_2021,cellular amino acid biosynthetic process (GO:0008652),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,GAD1
GO_Biological_Process_2021,cellular hypotonic response (GO:0071476),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,TRPV4
GO_Biological_Process_2021,cellular nitrogen compound catabolic process (GO:0044270),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,PM20D1
GO_Biological_Process_2021,cellular response to gonadotropin stimulus (GO:0071371),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,LHCGR
GO_Biological_Process_2021,cellular response to interleukin-18 (GO:0071351),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,ALOX5
GO_Biological_Process_2021,cellular response to laminar fluid shear stress (GO:0071499),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,ASS1
GO_Biological_Process_2021,cellular response to platelet-derived growth factor stimulus (GO:0036120),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,HAS1
GO_Biological_Process_2021,chemical homeostasis within a tissue (GO:0048875),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,SFTPD
GO_Biological_Process_2021,cleavage furrow formation (GO:0036089),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,SPIRE1
GO_Biological_Process_2021,collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063),1/7,0.7903389609415773,0.9999963497408504,0,0,0.6665833124947904,0.1568426280233439,COL1A1
