chrom,start,end,q_value,mean_difference,num_CpGs,p_mwu,p_2d_ks,mean_g1,mean_g2,log_q_value
chr7,100656331,100656365,1.3835e-06,0.232993,6,6.1805e-08,1.8191e-08,0.42604,0.19305,5.85902083652303
chr7,100676257,100676361,0.00047034,0.283642,6,1.8895e-09,1.0993e-05,0.60875,0.32511,3.3275880851693684
chr7,100706798,100706923,5.9776e-05,0.230155,5,1.0429e-09,1.1217e-06,0.54593,0.31578,4.223473149786019
chr7,100817306,100817353,3.7597e-06,-0.366194,6,3.7265e-10,5.4095e-08,0.55389,0.92008,5.424846807610243
chr7,100889154,100889219,9.335e-07,0.284848,6,4.6064e-09,1.1868e-08,0.45793,0.17308,6.029885677714903
chr7,101235613,101236798,2.4926e-22,0.449125,10,4.1078e-14,4.444800000000001e-25,0.78147,0.33235,21.603347409314395
chr7,101238467,101238939,7.8494e-11,0.352506,7,4.1855e-14,5.0464e-13,0.70485,0.35234,10.105163539006083
chr7,101303443,101303633,1.2122e-09,0.21636,12,1.6676e-13,9.3023e-12,0.44405,0.22769,8.916425720326009
chr7,101537294,101537444,5.864e-05,-0.285807,4,5.9628e-10,1.0986e-06,0.52593,0.81174,4.231806038366928
chr7,101630442,101630538,0.025779,-0.205766,4,0.00014589,0.0010196,0.59779,0.80356,1.5887339334878605
chr7,101645158,101645286,1.157e-05,-0.352709,4,2.3978e-10,1.8398e-07,0.33025,0.68296,4.936666641048251
chr7,101718183,101718464,4.0084e-16,-0.356223,6,9.3703e-14,1.3285e-18,0.18885,0.54507,15.397028946540814
chr7,101743006,101743075,1.3846e-05,-0.280339,5,1.4764e-05,2.2427e-07,0.38193,0.66227,4.858675672724583
chr7,102321232,102321713,6.9774e-48,0.294447,42,4.5963e-14,3.2276e-51,0.80955,0.51511,47.15630637909722
chr7,102425838,102426057,1.2585e-06,0.250012,10,4.8622e-10,1.6451e-08,0.35034,0.10033,5.900146780115619
chr7,103989096,103989146,1.6764e-08,0.254674,7,4.3965e-14,1.544e-10,0.30764,0.05297,7.775622347838193
chr7,103989615,103989635,4.6676e-14,0.29188,6,4.5741e-14,1.9529e-16,0.3414,0.049522,13.330906368829776
chr7,104328437,104328889,2.3053e-23,0.260667,18,4.2966e-14,3.7216e-26,0.29901,0.038347,22.637272549724802
chr7,114083578,114083626,0.00051095,0.229534,4,1.2649e-05,1.2069e-05,0.36088,0.13135,3.2916215965121145
chr7,117323905,117323974,2.5157e-10,0.216542,8,4.0523e-14,1.7316e-12,0.2472,0.030654,9.599341150235027
chr7,117479511,117479558,2.7761e-09,0.219983,5,4.4076e-14,2.2505e-11,0.26829,0.048307,8.556564893885058
chr7,121328843,121328893,0.0023873,0.207851,6,2.0808e-06,6.7958e-05,0.35554,0.14768,2.6220930019576834
chr7,122300302,122300379,6.9215e-11,0.496315,4,4.6407e-14,4.4183e-13,0.63756,0.14124,10.1597997767674
chr7,122300477,122300592,2.3589e-08,0.404157,4,8.2434e-13,2.2281e-10,0.53721,0.13305,7.627290469614075
chr7,122306037,122306054,4.0299e-11,0.317605,4,4.7629e-14,2.469e-13,0.36434,0.04674,10.394705730530609
chr7,124764170,124764322,1.3818e-07,0.22233,9,1.2505e-08,1.5104e-09,0.3923,0.16997,6.859554811652125
chr7,125561907,125561981,0.00041936,-0.336112,4,1.2676e-06,9.6674e-06,0.58878,0.92489,3.377412996397475
chr7,128241026,128241215,1.0448e-34,0.453817,15,4.341e-14,7.104199999999999e-38,0.64149,0.18767,33.980966836069
chr7,128241225,128241478,1.6897e-15,0.285706,11,4.7851e-14,6.0068e-18,0.85253,0.56683,14.772190395924785
chr7,128351538,128351686,2.2753e-17,0.321457,14,4.1633e-14,6.5255e-20,0.48703,0.16557,16.642961333180544
chr7,128351723,128351869,8.367e-10,0.255041,11,3.9524e-14,6.2855e-12,0.47696,0.22192,9.077430231014288
chr7,128910480,128910737,9.806700000000001e-19,0.379701,11,4.6962e-14,2.4541999999999996e-21,0.71076,0.33106,18.008477110142753
chr7,128915412,128916305,2.6644e-10,0.212375,22,2.3498e-10,1.8438e-12,0.40833,0.19596,9.57440057501518
chr7,129522785,129522935,0.0020578,0.227093,6,6.2803e-08,5.7503e-05,0.54306,0.31597,2.686596837113529
chr7,129778098,129778139,1.4435e-06,0.321851,4,1.6119e-07,1.9036e-08,0.59607,0.27422,5.840583211783261
chr7,130008676,130009214,0.00015075,0.226359,6,3.5808e-11,3.1023e-06,0.86906,0.6427,3.8217426791878113
chr7,130373729,130374096,1.0446e-09,-0.211364,14,4.341e-14,7.9511e-12,0.70926,0.92062,8.981049978499025
chr7,130486120,130486407,0.0,0.392668,23,3.364e-14,9.437600000000001e-68,0.42054,0.027874,inf
chr7,130733110,130733771,8.484e-37,0.228203,50,4.5741e-14,4.9645e-40,0.39706,0.16886,36.07139934015547
chr7,134891580,134891634,2.3434e-09,0.259277,5,1.0725e-13,1.8802e-11,0.3323,0.073022,8.630153574413798
chr7,135166579,135166700,1.6462e-05,0.347624,4,3.2611e-09,2.7063e-07,0.52476,0.17714,4.78351740264754
chr7,139714484,139714660,8.2658e-13,0.237968,7,4.3854e-14,4.0568e-15,0.88588,0.64791,12.082715107153415
chr7,140162133,140162190,8.8804e-11,-0.578065,4,5.9991e-11,5.7674e-13,0.28043,0.8585,10.05156747184749
chr7,140435470,140435773,1.4134e-27,0.345929,18,4.1633e-14,1.6411e-30,0.78384,0.43791,26.849734913021297
chr7,140673958,140674070,9.8471e-08,0.400694,4,6.8168e-14,1.0445e-09,0.7638,0.36311,7.006691651678609
chr7,142626916,142627099,0.00035278,-0.243526,5,1.7808e-05,7.9847e-06,0.39512,0.63865,3.4524960441066748
chr7,142796565,142796856,1.312e-05,0.269893,6,9.0542e-06,2.1107e-07,0.55567,0.28578,4.882066164960358
chr7,143882346,143882844,1.1313e-09,0.434639,4,7.3774e-13,8.6454e-12,0.49008,0.055437,8.946422212874717
chr7,144401019,144401173,0.0012555,-0.236385,6,0.00034568,3.2899e-05,0.62644,0.86283,2.9011832829510587
chr7,149415240,149415262,2.3023e-11,0.380623,4,7.7272e-14,1.3648e-13,0.57514,0.19452,10.637838086503088
chr7,149415263,149415655,0.0013577,0.20405,8,5.1479e-07,3.5957e-05,0.5025,0.29845,2.8671961819980005
chr7,149423333,149423710,7.8074e-11,0.270391,10,4.1855e-14,5.0164e-13,0.6817,0.4113,10.107493569662774
chr7,149459469,149459497,0.00025566,0.252473,4,5.9628e-10,5.5767e-06,0.70957,0.4571,3.592337215415903
chr7,149692620,149692883,7.7423e-33,0.292536,27,4.9738e-14,5.9272e-36,0.41581,0.12328,32.111130004572175
chr7,149792687,149792867,4.4126e-05,-0.230855,7,1.8829e-08,8.0258e-07,0.66151,0.89237,4.355305439347786
chr7,149822597,149822633,2.335e-06,0.263724,4,7.7811e-10,3.2112e-08,0.79223,0.52851,5.631713115097869
chr7,150221101,150221153,1.7442e-09,0.331053,8,4.5075e-14,1.3748e-11,0.48172,0.15066,8.758403717845928
chr7,150405877,150406170,0.010301,0.254267,6,2.0408e-07,0.00035644,0.55302,0.29875,1.9871206128287102
chr7,150442928,150443188,2.4679e-07,-0.324411,10,1.157e-09,2.8437e-09,0.63066,0.95507,6.607672442016456
chr7,150799765,150799888,6.059e-09,0.223602,13,9.5701e-14,5.1966e-11,0.54826,0.32465,8.21759904750347
chr7,150924637,150924680,0.0025517,0.216909,4,0.00020846,7.3253e-05,0.4257,0.20879,2.5931703863784556
chr7,150958096,150958145,2.4234e-19,0.286163,12,4.5297e-14,5.7002e-22,0.44553,0.15937,18.61557489644637
chr7,151056951,151057109,0.0015551,0.230579,4,4.1827e-07,4.1934e-05,0.66856,0.43798,2.8082416786295523
chr7,151174721,151174850,6.9226e-08,0.22018,9,7.3497e-14,7.1362e-10,0.73737,0.51719,7.159730761962379
chr7,151380734,151380881,0.010208,-0.202498,4,0.00071856,0.0003527,0.45073,0.65323,1.991059338622913
chr7,151727969,151728103,7.7284e-08,-0.322494,7,2.8999e-13,8.0615e-10,0.36626,0.68876,7.111910408163848
chr7,151793565,151793916,0.035925,-0.205909,4,7.2998e-05,0.0014995,0.65864,0.86455,1.4446032231937367
chr7,152894374,152894420,0.0011051,0.200024,4,9.0895e-05,2.8544e-05,0.54582,0.34579,2.9565984210891187
chr7,152924948,152925024,4.2728e-08,0.28759,4,4.777e-09,4.2257e-10,0.39983,0.11224,7.3692874350389195
chr7,152925428,152925460,2.7032e-05,0.231594,4,6.7554e-09,4.6953e-07,0.27692,0.04533,4.56812182123316
chr7,153748098,153748136,3.6836e-13,0.477007,6,4.4076e-14,1.7304e-15,0.77007,0.29306,12.433727535702218
chr7,153748990,153749074,3.4343e-05,0.224579,7,2.8168e-07,6.1018e-07,0.33527,0.11069,4.464161770137887
chr7,153888164,153888516,0.0,0.336284,38,5.1292e-14,1.6207e-56,0.40847,0.072182,inf
chr7,154052601,154052827,2.1284e-12,0.226952,12,4.6296e-14,1.1002e-14,0.29375,0.066797,11.671946749747315
chr7,154304878,154305194,4.1281000000000003e-35,0.283139,27,3.7748e-14,2.7497e-38,0.37625,0.093108,34.38424979080862
chr7,154793978,154794207,1.2866e-11,0.214716,19,4.4187e-14,7.4123e-14,0.68298,0.46827,10.89055645293565
chr7,154892530,154892610,1.767e-05,0.244989,7,6.0303e-09,2.9335e-07,0.56192,0.31693,4.752763450493236
chr7,154914274,154914328,2.4438e-05,0.233771,4,9.9302e-06,4.1989e-07,0.37285,0.13908,4.611934339530359
chr7,155454007,155454057,0.008043,0.213877,4,6.224e-06,0.0002691,0.34565,0.13177,2.094581931297458
chr7,155509656,155509670,4.1535e-05,0.2922,4,1.2972e-08,7.5161e-07,0.39577,0.10357,4.3815857851987445
chr7,155559868,155560155,0.0016474,-0.265236,4,8.3694e-06,4.4733e-05,0.6213,0.88654,2.783200938352335
chr7,155802913,155803273,1.7237e-26,0.265367,26,4.1966e-14,2.2046e-29,0.39015,0.12479,25.763538318373186
chr7,155806304,155806684,2.9964e-11,0.32233,9,5.6177e-14,1.8012e-13,0.46342,0.14109,10.523400211601027
chr7,156607555,156607666,0.00041936,0.258026,7,2.831e-09,9.6665e-06,0.57438,0.31635,3.377412996397475
chr7,156617021,156617093,1.5227e-06,0.203748,6,6.6953e-08,2.018e-08,0.38035,0.1766,5.81738565226365
chr7,157017877,157017903,6.2116e-05,0.251276,4,1.0181e-07,1.1709e-06,0.35337,0.1021,4.206796518717139
chr7,157277189,157277284,1.4727e-05,-0.232059,7,0.00059773,2.3952e-07,0.4749,0.70696,4.831885713180468
chr7,157300059,157300673,0.0057178,-0.242902,8,0.0003903,0.00018222,0.61923,0.86213,2.2427710396767813
chr7,157645682,157645864,1.7721e-10,-0.306789,6,1.6176e-13,1.1956e-12,0.45763,0.76442,9.751511774422557
chr7,157658534,157659007,5.8973e-11,-0.333018,10,4.0412e-14,3.7263e-13,0.54851,0.88153,10.229346778779666
chr7,157769981,157770093,5.3769e-15,-0.288495,9,4.7518e-14,2.0346e-17,0.23251,0.521,14.26946804048997
chr7,157800048,157800354,0.078994,-0.209161,4,0.001657,0.0037834,0.67746,0.88662,1.1024058943532244
chr7,157877529,157878039,0.0014975,-0.237522,5,2.0388e-05,4.016e-05,0.34448,0.582,2.824633168938651
chr7,158428890,158429083,0.0030475,-0.248695,4,0.00011784,8.9559e-05,0.44138,0.69007,2.5160562857095803
chr7,158586869,158586896,2.677e-10,0.285615,4,5.188e-12,1.8531e-12,0.39423,0.10862,9.572351628813067
chr7,159112647,159112888,1.9783e-13,0.249678,13,4.1189e-14,9.0138e-16,0.77764,0.52797,12.703707849005138
chr8,544194,544314,3.8271e-09,0.204603,12,4.3743e-14,3.1662e-11,0.25728,0.052672,8.417130189753344
chr8,545512,545926,3.6452e-18,0.208239,22,4.9627e-14,9.6111e-21,0.25032,0.04208,17.438278638398543
chr8,687705,687890,1.5392e-12,0.247207,22,4.7407e-14,7.8069e-15,0.48804,0.24083,11.812704945306262
chr8,1373278,1373400,2.4819e-22,0.313659,12,4.1966e-14,4.42e-25,0.69057,0.37691,21.605215720952962
chr8,1482970,1483086,3.071e-11,0.382748,8,4.3077e-14,1.8482e-13,0.67984,0.29709,10.512720183556931
chr8,1860365,1860506,3.1425e-05,-0.342095,5,1.2549e-08,5.5435e-07,0.5446,0.8867,4.502724713642005
chr8,1922584,1922656,1.048e-13,-0.338326,4,4.3077e-14,4.6079e-16,0.082547,0.42087,12.979638717352293
chr8,2002392,2003059,0.0,0.338179,56,3.8636e-14,2.1256999999999998e-92,0.79403,0.45585,inf
chr8,2023057,2023158,3.1471e-15,-0.470948,6,4.0523e-14,1.1515e-17,0.20779,0.67873,14.502089457036512
chr8,2023787,2023841,0.0048178,-0.221383,5,0.0080903,0.00015013,0.66459,0.88598,2.3171512327102843
chr8,2090129,2090189,0.00098027,-0.22324,5,0.0010905,2.4958e-05,0.62974,0.85298,3.0086542882258884
chr8,4787228,4787297,6.704e-05,0.2726,4,7.613e-08,1.2727e-06,0.68113,0.40853,4.17366599437778
chr8,4994512,4994553,3.571e-10,0.344459,6,4.13e-14,2.5216e-12,0.42156,0.077098,9.447210149807217
chr8,8702848,8702924,5.3231e-05,0.247786,4,2.9625e-09,9.8505e-07,0.78319,0.5354,4.273835375074614
chr8,8723040,8723702,1.9503e-16,0.244465,26,4.2522e-14,6.211500000000001e-19,0.36024,0.11577,15.709898579240857
chr8,8892109,8892645,3.2990000000000005e-26,0.335407,15,3.7637e-14,4.2958e-29,0.73513,0.39973,25.481617684454655
chr8,9934005,9934089,3.6853e-06,0.290613,4,8.8829e-10,5.2949e-08,0.73348,0.44287,5.433527152841185
chr8,10596052,10596184,4.2961e-05,-0.22478,4,2.6066e-07,7.799e-07,0.21916,0.44394,4.366925618150509
chr8,10733523,10733556,1.4717e-09,0.254477,6,4.2744e-14,1.1451e-11,0.33199,0.077516,8.832180710122868
chr8,11201665,11201713,1.4382e-07,0.216147,5,1.1744e-08,1.5777e-09,0.22887,0.012724,6.842180715582702
chr8,11680668,11680746,1.9525e-11,0.268069,8,4.3077e-14,1.1444e-13,0.40096,0.13289,10.709408957450663
chr8,11700710,11700739,1.3982e-05,0.329389,4,3.6381e-08,2.266e-07,0.44476,0.11537,4.854430702207011
chr8,11702452,11702468,0.0013674,0.230435,4,1.5692e-05,3.6275e-05,0.29565,0.065214,2.864104424435981
chr8,11808934,11809022,2.5481e-06,0.34527,5,7.5006e-12,3.5336e-08,0.47782,0.13255,5.593783532146739
chr8,11859212,11859291,0.0030213,-0.282689,5,1.9204e-06,8.8585e-05,0.52057,0.80326,2.5198061493126627
chr8,11877205,11877570,0.0016571,-0.242719,5,0.0014191,4.5063e-05,0.52471,0.76742,2.7806512826864216
chr8,15236798,15236939,4.1308e-17,0.347402,12,3.9857e-14,1.2143e-19,0.45349,0.10609,16.38396583165112
chr8,15540355,15540481,5.5534e-25,0.265312,20,4.1744e-14,7.8478e-28,0.31886,0.053553,24.25544104406096
chr8,17413319,17413385,4.2959e-13,0.327348,10,4.4298e-14,2.0378e-15,0.40738,0.080032,12.366945836701811
chr8,17413419,17413609,4.6505e-39,0.361739,25,4.774e-14,2.3986e-42,0.46419,0.10245,38.33250035128914
chr8,18387254,18387363,8.6198e-15,0.25589,14,4.2411e-14,3.3453e-17,0.32407,0.068185,14.06450281073028
chr8,19313487,19313546,2.4093e-11,0.234208,10,1.2323e-12,1.4321e-13,0.37915,0.14494,10.618109119373742
chr8,21909457,21909863,0.0024854,-0.290145,6,2.4182e-09,7.1072e-05,0.57777,0.86791,2.6046037059998843
chr8,21911739,21911944,0.0035844,0.265973,4,8.5131e-05,0.00010756,0.32736,0.061385,2.445583531348247
chr8,22024987,22025350,3.965699999999999e-21,0.341324,18,3.9968e-14,7.8788e-24,0.58503,0.24371,20.401680142695646
chr8,22066288,22066349,2.3518e-06,0.236075,6,4.6696e-06,3.2386e-08,0.44657,0.2105,5.6285996139690155
chr8,22231900,22231992,1.0229e-07,0.262301,8,5.1625e-14,1.0897e-09,0.3295,0.067199,6.990166821391437
chr8,22383958,22384130,3.8046e-06,-0.226281,6,4.8295e-13,5.4804e-08,0.68118,0.90746,5.419690996429395
chr8,22552110,22552342,0.0003584,0.333136,4,5.5125e-08,8.1235e-06,0.50377,0.17064,3.4456319990099122
chr8,22554272,22554596,2.0705e-17,-0.423364,10,4.1522e-14,5.9189e-20,0.30674,0.7301,16.683924765161603
chr8,22703466,22703542,1.7128e-09,-0.230692,13,4.4076e-14,1.3477e-11,0.35191,0.5826,8.766293345713619
chr8,23368057,23368139,2.7687e-06,-0.224611,8,5.5067e-14,3.8742e-08,0.69149,0.9161,5.557724099293412
chr8,23541215,23541784,0.0025724,-0.323303,4,1.3595e-05,7.3901e-05,0.43956,0.76287,2.58966149908927
chr8,23705305,23705772,1.2327999999999999e-26,0.276628,25,4.996e-14,1.5596e-29,0.44001,0.16338,25.909107374289636
chr8,23707169,23707198,3.8279e-10,0.346101,5,4.3965e-14,2.7162e-12,0.47914,0.13304,9.417039416249285
chr8,23969823,23969994,3.9386e-06,-0.20534,4,4.0771e-05,5.6842e-08,0.32069,0.52603,5.404658123434006
chr8,24913750,24913857,4.0291e-08,0.202389,11,4.6629e-14,3.9661e-10,0.27812,0.075726,7.394791953532636
chr8,24913867,24913908,5.5849e-10,0.360571,7,2.1083e-13,4.0767e-12,0.44114,0.080569,9.2529845987054
chr8,26040606,26040888,2.9797999999999998e-21,0.262922,17,3.8747e-14,5.8444e-24,0.37696,0.11404,20.52581288418255
chr8,26041529,26041883,1.4734e-10,0.2424,14,4.0634e-14,9.8141e-13,0.42949,0.18709,9.831679334481136
chr8,26048260,26048294,8.3251e-05,0.277333,4,1.409e-06,1.6143e-06,0.46016,0.18283,4.079610541102441
chr8,26190295,26190361,8.3441e-08,0.257953,6,8.4967e-11,8.7481e-10,0.50757,0.24961,7.0786204997411675
chr8,26865108,26865115,2.2537e-10,0.426591,4,4.8177e-12,1.5424e-12,0.65042,0.22383,9.647103895306689
chr8,27543757,27543868,3.6196e-05,-0.309179,6,2.0725e-07,6.4702e-07,0.49015,0.79933,4.441339420458861
chr8,27598347,27598598,4.2565e-05,-0.221247,10,1.5063e-05,7.7192e-07,0.5724,0.79364,4.37094736227161
chr8,28190655,28190712,0.028687,0.268796,4,2.3995e-05,0.0011531,0.59224,0.32344,1.5423148665873634
chr8,28194080,28194128,7.4187e-10,0.406622,4,4.563e-14,5.5233e-12,0.77061,0.36399,9.129672190716972
chr8,28339215,28339689,8.1142e-10,-0.26547,9,0.00013537,6.0824e-12,0.42252,0.68799,9.090754291945235
chr8,31639995,31640642,3.2436000000000003e-25,0.223321,26,4.5963e-14,4.5087e-28,0.27785,0.054534,24.488972708253648
chr8,31640721,31640805,1.3008999999999999e-22,0.311831,16,4.9849e-14,2.2626000000000003e-25,0.41483,0.103,21.885756086311094
chr8,32548700,32548719,2.1219e-07,0.292487,4,6.008e-12,2.4121e-09,0.37961,0.087125,6.67327508719789
chr8,32548993,32549019,4.2203e-06,0.27759,4,1.1647e-10,6.1286e-08,0.36116,0.083571,5.374656676120391
chr8,32647398,32647814,7.0648e-06,0.261712,6,2.5719e-08,1.0729e-07,0.61749,0.35578,5.1509001282422915
chr8,35235184,35236079,6.9342e-275,0.372832,55,4.563e-14,2.0498999999999997e-90,0.46146,0.088629,274.1590036363393
chr8,37782117,37782181,1.71e-05,-0.312904,4,3.1323e-08,2.8251e-07,0.54204,0.85494,4.767003889607846
chr8,38429830,38429897,4.2023e-06,-0.207653,7,0.00088933,6.095e-08,0.4166,0.62426,5.376512946767321
chr8,38974077,38974903,6.9342e-275,0.565127,52,1.7875e-14,8.4446e-138,0.61765,0.052526,274.1590036363393
chr8,41308360,41308481,6.0158e-11,0.291677,8,4.2855e-14,3.8096e-13,0.37017,0.078496,10.220706610637858
chr8,41308716,41309226,4.6439e-29,0.262461,21,3.9302e-14,4.7796999999999995e-32,0.33265,0.07019,28.333117140767182
chr8,41725801,41725834,1.0218e-05,0.244918,9,1.5017e-09,1.6059e-07,0.48638,0.24146,4.990634101653756
chr8,42690719,42690924,0.0002266,-0.40781,4,3.4269e-08,4.8789e-06,0.45822,0.86603,3.6447400944726214
chr8,43246392,43246956,2.6232e-12,0.260132,18,4.0523e-14,1.3718e-14,0.57942,0.31929,11.58116859633869
chr8,43276986,43277246,7.860400000000001e-24,0.281557,24,4.0301e-14,1.2162e-26,0.70572,0.42417,23.1045553530226
chr8,46029664,46029677,2.693e-05,0.289097,4,1.5022e-09,4.6733e-07,0.71999,0.43089,4.569763646588489
chr8,46617382,46617607,2.5497e-19,0.249666,21,4.3854e-14,6.0151e-22,0.76157,0.5119,18.593510916040238
chr8,46918250,46918315,1.5476e-05,0.281605,4,8.2241e-11,2.5335e-07,0.79463,0.51302,4.810341278950792
chr8,47179672,47180369,1.7298e-07,-0.238005,19,1.1113e-09,1.928e-09,0.60881,0.84682,6.762004107228148
chr8,47763092,47763204,1.6299e-13,0.33739,9,4.1744e-14,7.3244e-16,0.73148,0.39409,12.787839040246617
chr8,48396510,48396624,3.2419e-06,0.225534,7,3.2187e-08,4.6075e-08,0.46104,0.2355,5.48920038557572
chr8,48683160,48683209,0.00023993,0.23478,7,2.7538e-05,5.2024e-06,0.41129,0.17651,3.6199154459884704
chr8,48870663,48870701,2.8582e-11,0.349601,8,4.452e-14,1.7142e-13,0.69701,0.34741,10.543907385112098
chr8,49307400,49307468,1.2037e-07,-0.20484,5,2.0097e-12,1.2995e-09,0.091221,0.29606,6.919481739472882
chr8,49909797,49910116,2.8773e-26,0.273218,20,4.7073e-14,3.7267e-29,0.32454,0.051326,25.54101485428899
chr8,52100302,52100895,4.7693e-10,0.21961,10,1.8896e-13,3.4328e-12,0.4022,0.18259,9.321545358579602
chr8,53251112,53251514,5.8251e-11,0.224273,13,4.1744e-14,3.678e-13,0.26866,0.044384,10.23469661466668
chr8,54454132,54454232,2.5578e-14,0.252897,13,4.4631e-14,1.0412e-16,0.32984,0.076938,13.592133416969224
chr8,54457967,54458007,4.1969e-07,0.206658,6,7.0832e-14,5.0204e-09,0.27085,0.064194,6.377071378647835
chr8,54459099,54459124,0.00022802,0.26076,4,4.4838e-09,4.9125e-06,0.38228,0.12152,3.6420270586631416
chr8,54467587,54467624,0.0012564,0.248967,4,3.4027e-06,3.2925e-05,0.40458,0.15561,2.9008720722735326
chr8,55101167,55101477,6.9342e-275,0.255146,34,3.0642e-14,1.2725e-58,0.29971,0.044565,274.1590036363393
chr8,55101478,55101510,2.5215e-16,0.413415,6,4.3077e-14,8.1297e-19,0.45796,0.044543,15.598341027504848
chr8,55102183,55102341,3.1921e-39,0.24358,26,3.0753e-14,1.6302000000000002e-42,0.28265,0.039068,38.49592351181757
chr8,56157178,56157224,1.5424e-07,0.278936,6,3.1941e-13,1.7005e-09,0.32433,0.045395,6.811802983441244
chr8,56198216,56198307,0.00043004,-0.285343,4,2.3149e-06,9.9494e-06,0.59386,0.8792,3.366491146812654
chr8,56445687,56446030,3.1422e-38,0.248794,32,5.4956e-14,1.7006000000000002e-41,0.31684,0.06805,37.50276617571487
chr8,56446649,56446712,7.4945e-06,0.219763,8,5.2012e-12,1.144e-07,0.31529,0.095522,5.125257336062446
chr8,60714185,60714315,1.0478e-11,0.230695,14,4.3632e-14,5.9517e-14,0.6782,0.44751,10.979721605888072
chr8,60852094,60852239,6.1066e-07,-0.20498,9,0.001333,7.5365e-09,0.45873,0.66371,6.2142005266198455
chr8,60910981,60911044,0.003026,-0.32715,4,4.4198e-07,8.8737e-05,0.52134,0.84848,2.5191310763128323
chr8,60923134,60923186,2.6592e-13,0.277064,6,4.1633e-14,1.2258e-15,0.86286,0.5858,12.575248997895983
chr8,60923222,60923253,0.027132,0.204499,4,0.0001918,0.0010822,0.53682,0.33232,1.5665181916070154
chr8,64378328,64378366,0.00099882,0.249268,4,2.198e-06,2.5485e-05,0.34623,0.096961,3.000512770082528
chr8,64798872,64799122,1.5285e-06,0.249484,6,4.1746e-07,2.0264e-08,0.52461,0.27512,5.815734556937892
chr8,66178217,66178306,1.5515e-09,0.202564,12,7.7336e-12,1.2115e-11,0.35718,0.15462,8.809248220079816
chr8,66453675,66453793,0.021382,-0.23519,4,0.0004329,0.0008236,0.60801,0.8432,1.669951674789537
chr8,66926003,66926040,0.00048589,-0.204032,4,0.00015546,1.1403e-05,0.41126,0.61529,3.313462038968501
chr8,71841800,71842090,2.9349e-05,0.204113,6,4.4813e-06,5.144e-07,0.53287,0.32876,4.532406691754718
chr8,72251604,72251642,5.6017e-11,0.225689,6,4.3743e-14,3.5201e-13,0.25243,0.026746,10.251680153604795
chr8,79499926,79500067,1.1686e-07,-0.381232,5,1.2148e-12,1.2589e-09,0.16473,0.54596,6.932334118025751
chr8,79613318,79613372,1.2818e-08,0.206543,6,1.3101e-13,1.163e-10,0.24799,0.041448,7.892179732751952
chr8,86069472,86069558,2.5318e-28,0.454059,12,4.563e-14,2.7463e-31,0.6699,0.21584,27.596570604471037
chr8,87972250,87972297,7.5166e-08,-0.470324,6,8.0137e-10,7.8145e-10,0.45265,0.92298,7.123978560358524
chr8,94950001,94950237,3.041e-19,0.377235,13,4.0301e-14,7.216299999999999e-22,0.65895,0.28172,18.516983579855868
chr8,96150182,96150217,3.7291e-06,0.319195,4,5.5125e-08,5.3595e-08,0.5875,0.2683,5.428395970388792
chr8,97277421,97277694,5.9411e-13,0.240604,25,4.3299e-14,2.8719e-15,0.51041,0.2698,12.22613313756058
chr8,98426477,98426498,5.6497e-08,0.30987,4,7.3774e-13,5.7129e-10,0.43362,0.12375,7.247974612676788
chr8,98426671,98426687,0.0035075,0.202229,4,8.7246e-07,0.00010497,0.2475,0.04527,2.4550023202996023
chr8,98428019,98428239,0.00035815,0.278335,4,8.048e-07,8.1162e-06,0.44369,0.16536,3.4459350445053594
chr8,98949136,98949195,1.6819e-10,0.221973,10,4.5297e-14,1.1305e-12,0.32393,0.10195,9.774199829429454
chr8,104466514,104466736,6.251e-13,0.257089,19,4.5075e-14,3.0274e-15,0.48218,0.22509,12.204050501097196
chr8,108083761,108084049,0.0001007,0.271862,5,1.4051e-10,1.9874e-06,0.4172,0.14533,3.996970529446382
chr8,109362479,109362717,3.0686e-12,0.38457,7,4.674e-14,1.6196e-14,0.49656,0.11199,11.513059719295304
chr8,109691229,109691323,1.2622e-06,0.217905,9,5.931e-08,1.6506e-08,0.37528,0.15737,5.898871824161243
chr8,109975812,109975841,6.5267e-08,0.314939,6,4.5186e-14,6.6812e-10,0.38477,0.069834,7.185306349206717
chr8,110202632,110202832,1.9792e-16,0.211053,12,4.6074e-14,6.308100000000001e-19,0.90315,0.6921,15.703510317714954
chr8,111822372,111822560,0.0014625,-0.213247,6,1.2556e-09,3.9136e-05,0.71929,0.93253,2.834904125245782
chr8,123158972,123158990,0.0010757,0.269324,4,1.4262e-05,2.7686e-05,0.59734,0.32802,2.968308831374854
chr8,123207288,123207308,0.0012641,0.207691,4,4.1827e-07,3.3149e-05,0.72679,0.5191,2.8982185686720325
chr8,124999297,124999376,5.8897e-07,0.301623,5,2.481e-12,7.2497e-09,0.33642,0.034798,6.229906826038488
chr8,125698448,125698485,0.1226,-0.205007,4,0.0017486,0.006413,0.61932,0.82433,0.9115095298176038
chr8,126556948,126557265,6.717e-09,0.20425,25,4.885e-14,5.8165e-11,0.43459,0.23034,8.172824651701307
chr8,129628661,129628781,0.0032516,-0.269613,6,0.0023484,9.6436e-05,0.58941,0.85902,2.487902885118987
chr8,130948852,130948937,1.1155e-13,0.256844,8,4.1522e-14,4.9306e-16,0.38702,0.13017,12.952530425380143
chr8,133082570,133082621,5.4045e-12,-0.398531,4,1.552e-09,2.9525e-14,0.25178,0.65031,11.26724447882175
