chrom,start,end,q_value,mean_difference,num_CpGs,p_mwu,p_2d_ks,mean_g1,mean_g2,log_q_value
chr5,2750047,2750834,1.0499e-34,0.278774,37,5.9508e-14,6.1066e-39,0.37649,0.097713,33.978852064279
chr5,2752360,2752381,7.7172e-10,0.34767,5,4.5963e-14,1.2585e-12,0.41656,0.068892,9.112540244369608
chr5,10562703,10563081,9.4087e-06,0.213685,12,4.2493e-11,4.3843e-08,0.76438,0.5507,5.026470378892497
chr5,15500007,15500049,4.2925e-06,0.213894,4,4.5938e-11,1.8024e-08,0.26699,0.053099,5.367289696167046
chr5,15500579,15500626,7.1453e-15,0.252312,10,4.0523e-14,4.5236e-18,0.28983,0.037523,14.145979532358048
chr5,16179027,16180307,1.6474e-74,0.220846,70,3.4972e-14,1.172e-48,0.29538,0.07453,73.78320093835234
chr5,16180556,16180588,7.7589e-05,0.236546,4,1.9003e-08,4.8825e-07,0.33396,0.097417,4.110199845467661
chr5,28927654,28928291,7.996e-07,0.225676,31,4.5408e-14,2.7565e-09,0.62114,0.39547,6.097127214553921
chr5,33936824,33938150,4.4528e-06,0.207284,29,5.7288e-14,1.8816e-08,0.47784,0.27055,5.351366811010032
chr5,33938169,33938178,9.3678e-06,0.349275,4,1.1345e-09,4.3631e-08,0.65051,0.30123,5.028362389906613
chr5,35991259,35991288,9.7237e-09,0.441351,4,6.0879e-12,2.0186e-11,0.64776,0.20641,8.012168448672224
chr5,42943900,42944289,3.4715e-15,0.270049,15,4.3188e-14,2.0968e-18,0.51111,0.24107,14.459482830407428
chr5,42952230,42952544,0.023383,0.201875,5,0.00047924,0.00041523,0.30037,0.098491,1.6310997703399936
chr5,50969335,50969356,0.00031471,0.205382,4,6.4658e-06,2.4535e-06,0.31581,0.11043,3.5020894570365124
chr5,51399472,51399516,7.1942e-08,0.229048,9,1.7186e-13,1.854e-10,0.3176,0.088553,7.14301749288823
chr5,59893263,59893308,4.8394e-11,0.335731,8,4.1522e-14,6.1708e-14,0.4603,0.12457,10.315208479851853
chr5,64506393,64506422,0.003296,0.202479,4,1.4154e-06,3.8665e-05,0.25503,0.052555,2.4820127969749217
chr5,69415462,69415691,4.0789e-06,0.210942,19,9.3248e-13,1.6999e-08,0.42832,0.21738,5.3894569418955935
chr5,73382273,73382317,1.2014e-13,0.251796,8,4.5408e-14,9.2182e-17,0.30452,0.052722,12.920312372388663
chr5,73303399,73303663,5.1256e-11,0.226123,25,4.4742e-14,6.5931e-14,0.3399,0.11378,10.290255289016196
chr5,77628590,77628618,1.9441e-06,0.338061,5,1.2171e-12,7.3848e-09,0.59875,0.26069,5.711281399733193
chr5,80141246,80141331,2.7467e-05,-0.305528,5,2.955e-09,1.5036e-07,0.25947,0.565,4.561188772490427
chr5,81233236,81233388,3.8344e-10,0.289476,11,4.6296e-14,5.8757e-13,0.39215,0.10267,9.416302584016268
chr5,81394399,81394643,0.034996,0.206556,7,7.5342e-05,0.000684,0.38598,0.17943,1.455981592141224
chr5,114362555,114362597,8.5256e-05,0.214227,8,1.2721e-09,5.4451e-07,0.27158,0.057356,4.069275047230512
chr5,114363157,114363241,1.9256e-14,0.37385,12,4.3743e-14,1.2844e-17,0.44515,0.071295,13.715433922733027
chr5,115963003,115963307,1.6594000000000002e-20,0.247492,23,4.674e-14,4.7516e-24,0.29667,0.049174,19.780048914244684
chr5,123098341,123098409,3.1428e-05,0.219971,8,1.793e-09,1.7478e-07,0.42721,0.20724,4.502683255527143
chr5,123095604,123095653,1.1806e-08,0.237368,6,1.2357e-13,2.4959e-11,0.33202,0.09465,7.927897221114824
chr5,124744175,124744295,0.019202,0.208601,8,4.1456e-07,0.00032388,0.25787,0.049273,1.7166535346439535
chr5,128537065,128537093,0.00029474,0.236439,5,3.5569e-08,2.2668e-06,0.38155,0.14512,3.530560920816393
chr5,132257836,132257856,0.00032499,0.238413,4,8.3539e-07,2.5475e-06,0.42115,0.18273,3.4881300021338486
chr5,132814471,132814556,1.4039e-10,0.288696,15,4.4187e-14,1.9816e-13,0.58089,0.2922,9.852663825963262
chr5,139748621,139748634,0.0029787,0.223209,4,6.9911e-07,3.4437e-05,0.3297,0.10649,2.5259732345846713
chr5,140787976,140788328,1.9177e-10,0.232708,22,4.7296e-14,2.7885e-13,0.72613,0.49342,9.717219331750874
chr5,140808621,140808664,0.00064221,0.222355,7,5.4771e-10,5.6432e-06,0.79412,0.57177,3.1923229362173418
chr5,140836069,140836142,1.473e-07,0.289099,8,3.6482e-13,4.1485e-10,0.72851,0.43941,6.831797253157369
chr5,140821877,140821941,0.00062119,0.25388,6,1.6743e-09,5.4051e-06,0.64727,0.39339,3.206775544218069
chr5,139392058,139392152,1.4432e-05,-0.283497,7,7.1665e-13,7.119e-08,0.21455,0.49804,4.840673479802134
chr5,139394692,139394757,1.3016e-05,0.202099,9,6.628e-10,6.3442e-08,0.72591,0.52381,4.885522460071198
chr5,140876913,140877265,7.0904e-10,0.209224,30,4.3632e-14,1.1526e-12,0.67295,0.46373,9.149329263703734
chr5,141051820,141051897,0.035612,0.221544,4,6.4658e-06,0.00069833,0.4651,0.24356,1.448403635295895
chr5,140926746,140927089,1.5199e-20,0.265261,22,3.7415e-14,4.2842000000000005e-24,0.34563,0.080374,19.818184985000524
chr5,141102599,141102640,0.00043292,0.246894,6,1.2648e-08,3.5737e-06,0.5751,0.3282,3.3635923502251894
chr5,141096667,141096694,0.013732,0.215904,4,0.00012609,0.00021421,0.54796,0.33206,1.8622662052462875
chr5,141151865,141151941,0.098908,0.205035,6,8.972e-05,0.0025343,0.65507,0.45004,1.0047685798351478
chr5,141157638,141157679,0.00026757,0.276985,5,4.8801e-08,2.0268e-06,0.74061,0.46363,3.5725625813557373
chr5,141179987,141180006,0.04442,0.230838,4,1.2324e-05,0.00091936,0.62304,0.3922,1.3524214457875448
chr5,141188932,141189287,0.039699,0.252967,4,5.0524e-06,0.00079794,0.68183,0.42886,1.4012204327822677
chr5,141174669,141175054,3.9279e-12,0.233454,24,4.3965e-14,4.0772e-15,0.66366,0.4302,11.40583957740266
chr5,141137102,141137149,9.2874e-10,0.280102,7,4.4631e-14,1.5354e-12,0.87462,0.59452,9.032105849374787
chr5,141137381,141137407,0.004551,0.262666,6,1.8601e-08,5.6554e-05,0.65436,0.3917,2.341893164493607
chr5,141225084,141225674,1.3016e-05,0.261821,10,6.9917e-12,6.3477e-08,0.58031,0.31849,4.885522460071198
chr5,141247192,141247610,1.5038e-05,0.220062,10,1.2669e-11,7.482e-08,0.74515,0.52509,4.822809919510391
chr5,141330814,141330943,3.4581e-06,0.296634,6,1.4576e-10,1.4095e-08,0.55459,0.25796,5.4611624521204405
chr5,141344115,141344306,4.2503e-06,0.220188,13,3.1274e-11,1.7809e-08,0.53874,0.31855,5.371580414950541
chr5,140966883,140966956,3.3014e-15,0.260642,10,4.1744e-14,1.9867e-18,0.31687,0.056224,14.48130185304974
chr5,141364435,141364980,5.592e-13,0.292006,22,4.1855e-14,4.8537e-16,0.64596,0.35395,12.252432837262376
chr5,141383112,141383141,0.03422,0.255906,4,1.7572e-05,0.00066439,0.49397,0.23807,1.4657199947949184
chr5,141403165,141403252,0.00011793,0.233933,9,7.6882e-12,7.9036e-07,0.48303,0.2491,3.9283757014602485
chr5,141398750,141398811,0.026463,0.209445,4,0.00083916,0.00048336,0.42593,0.21648,1.5773609232024979
chr5,141399445,141400013,2.84e-08,0.248165,15,4.6185e-14,6.6519e-11,0.58729,0.33912,7.546681659952962
chr5,141430934,141430983,4.6107e-05,0.261706,6,8.7705e-12,2.7034e-07,0.49563,0.23392,4.336233134684334
chr5,141431363,141431602,6.0018e-19,0.274248,23,4.774e-14,2.0676999999999998e-22,0.40588,0.13163,18.22171848081113
chr5,141492382,141492601,1.2958e-10,0.227679,19,4.2744e-14,1.8124e-13,0.29218,0.064497,9.887462024390691
chr5,150946582,150946630,0.0076125,0.23938,4,2.3436e-07,0.00010471,0.41487,0.17549,2.118472694359068
chr5,151770581,151770643,1.5633e-07,0.246395,8,8.0984e-07,4.4311e-10,0.44547,0.19908,6.805957672113577
chr5,154521614,154521678,0.00076441,0.205918,6,1.0276e-07,6.9358e-06,0.64488,0.43896,3.1166736401460517
chr5,156850337,156850541,2.9805e-05,0.252539,16,7.7161e-14,1.6469e-07,0.61174,0.3592,4.5257108738345035
chr5,157690424,157690851,3.7281e-08,0.22638,11,4.4409e-14,9.0323e-11,0.80131,0.57493,7.428512446944203
chr5,157651893,157652009,3.6819e-07,0.23413,11,5.52e-13,1.1544e-09,0.31211,0.077984,6.433928011062301
chr5,159097111,159097143,0.00038587,0.271254,4,3.2375e-07,3.1159e-06,0.55844,0.28719,3.413558984944842
chr5,159097576,159097588,0.00023253,0.248928,4,3.5483e-07,1.7275e-06,0.32118,0.072254,3.6335210083914062
chr5,172683639,172684450,1.6474e-74,0.39592,61,3.7081e-14,5.8965e-79,0.79165,0.39573,73.78320093835234
chr5,174725210,174725247,1.5705e-05,0.332467,4,2.2801e-09,7.8767e-08,0.46981,0.13734,4.803962059265476
chr5,175796786,175796798,5.3851e-08,0.413599,4,4.533e-13,1.3649e-10,0.7898,0.37621,7.268806227547996
chr5,177307707,177308341,1.3228e-09,-0.274979,20,4.3632e-14,2.2401e-12,0.44481,0.71979,8.878505813758334
chr5,177132493,177132695,5.3997e-15,0.34714,21,5.1292e-14,3.3339e-18,0.6483,0.30116,14.26763036831848
chr5,177132702,177133129,1.0106e-08,0.207688,18,4.3854e-14,2.1025e-11,0.24182,0.034134,7.995420706097788
chr5,177609833,177609935,0.00099115,-0.335973,4,3.3894e-07,9.4455e-06,0.31963,0.6556,3.0038606146947466
chr5,178198930,178199062,0.79582,-0.207936,4,0.0010108,0.048417,0.26759,0.47553,0.09918515066274783
chr5,178240459,178240522,0.2642,-0.214308,4,8.2143e-05,0.0096471,0.36083,0.57513,0.5780671867214916
chr5,179265656,179265789,0.00010075,0.288883,7,1.5455e-08,6.5765e-07,0.59146,0.30258,3.996754945186853
chr5,178994268,178995069,1.6474e-74,0.240389,59,3.042e-14,2.9402e-46,0.33968,0.099288,73.78320093835234
chr5,179816705,179816816,2.9596e-06,0.312381,7,8.149e-13,1.1825e-08,0.55013,0.23775,5.528766981350355
chr5,180177312,180177429,0.050758,-0.218093,4,5.487e-06,0.001083,0.22733,0.44542,1.2944954985961654
chr5,180673556,180673625,0.0080975,0.248549,6,7.3089e-06,0.00011318,0.42146,0.17291,2.0916490433177852
chr5,181164655,181164900,1.6597e-06,0.26921,16,4.2633e-14,6.1669e-09,0.52678,0.25757,5.779970406007555
chr6,1377349,1377374,0.0014715,0.271535,4,3.0609e-06,1.51e-05,0.67041,0.39888,2.83223973356437
chr6,1615260,1615321,0.0049807,0.26235,6,1.8998e-05,6.2874e-05,0.47092,0.20857,2.3027096161211174
chr6,1624113,1624626,3.692e-09,0.244007,23,4.1411e-14,6.9461e-12,0.38112,0.13711,8.432738307646126
chr6,1618799,1619453,1.1654e-05,0.20701,21,2.3199e-12,5.5895e-08,0.5853,0.37829,4.933524986245868
chr6,2952989,2953160,2.632e-07,0.232647,7,1.0045e-07,7.9605e-10,0.78813,0.55549,6.579714115058082
chr6,10113367,10113392,0.02322,0.217408,4,0.00017272,0.00041119,0.47214,0.25474,1.634137784597445
chr6,10487953,10488053,0.00017655,0.211804,6,3.2093e-05,1.2575e-06,0.91944,0.70763,3.753132278100884
chr6,12749707,12749755,1.4988e-09,0.375464,7,4.13e-14,2.5683e-12,0.52679,0.15132,8.82425631557824
chr6,12749910,12749933,6.6247e-10,0.388038,4,5.1248e-13,1.0685e-12,0.4525,0.06446,9.178833784001657
chr6,12750095,12750131,6.8659e-08,0.215719,6,4.8184e-14,1.7663e-10,0.30244,0.086722,7.163302526247358
chr6,13860422,13860489,2.8117e-06,0.309026,7,1.571e-13,1.1165e-08,0.74689,0.43787,5.551031019105632
chr6,15017419,15017522,3.056e-05,0.257658,5,1.0085e-09,1.6954e-07,0.62776,0.3701,4.514846650096348
chr6,17200594,17200718,5.7909e-15,0.284722,17,4.996e-14,3.6273e-18,0.79235,0.50763,14.237253934604386
chr6,18122166,18122318,1.3197e-16,0.389584,12,4.4631e-14,6.2293e-20,0.76331,0.37373,15.879524783303475
chr6,24357525,24357593,0.0001351,0.302463,7,2.0122e-07,9.2754e-07,0.56172,0.25926,3.869344650977969
chr6,24910410,24910481,1.8874e-08,0.377853,5,3.6152e-12,4.2307e-11,0.52765,0.1498,7.724136049287479
chr6,19837719,19837770,2.2337e-13,0.323394,10,4.2966e-14,1.7989e-16,0.40574,0.082342,12.650975155792233
chr6,26743487,26743501,8.2177e-05,0.303932,4,1.8071e-08,5.2243e-07,0.61976,0.31583,4.0852497173845315
chr6,27260329,27260416,9.7083e-06,0.318027,7,1.2422e-11,4.5431e-08,0.56164,0.24361,5.012856811827999
chr6,28635484,28635516,0.0003729,0.210976,4,1.4003e-07,2.9889e-06,0.2665,0.055523,3.428407616638693
chr6,28836968,28836981,0.0091824,0.206425,4,5.1037e-05,0.00013161,0.63918,0.43275,2.037043792597117
chr6,29827718,29827805,2.7702e-07,0.219345,7,7.1166e-10,8.4528e-10,0.41415,0.19481,6.557488875065215
chr6,30111360,30111399,0.0038059,0.229513,4,4.4618e-06,4.5788e-05,0.69803,0.46851,2.4195426269840326
chr6,30127416,30127480,0.0035787,0.222227,8,1.4975e-08,4.2638e-05,0.59443,0.3722,2.4462747066967268
chr6,30464331,30464374,3.7035e-06,0.31985,4,2.2862e-10,1.5217e-08,0.55075,0.2309,5.431387651012386
chr6,31498902,31499043,0.00019414,0.261572,8,5.7561e-10,1.3989e-06,0.47762,0.21605,3.711884974711897
chr6,31558145,31558258,0.078039,0.244609,4,0.00035191,0.0018702,0.50165,0.25704,1.1076883043372894
chr6,31664018,31664158,0.0011238,-0.215334,6,1.4127e-08,1.1013e-05,0.3938,0.60914,2.949310972241119
chr6,31682981,31683098,4.9959e-07,0.336694,8,4.2941e-11,1.6373e-09,0.62435,0.28765,6.301386263228815
chr6,32096794,32096849,0.00071185,0.20957,7,1.4169e-06,6.3939e-06,0.38387,0.1743,3.1476115106262705
chr6,33634442,33634574,0.0033321,0.204985,5,8.1657e-05,3.9171e-05,0.39004,0.18506,2.477281973412759
chr6,34056437,34056641,0.0015047,0.213083,11,9.7021e-10,1.5484e-05,0.67923,0.46615,2.8225500790281752
chr6,34466297,34466455,9.3374e-08,0.238704,10,4.8798e-11,2.4794e-10,0.76823,0.52953,7.029774036280239
chr6,35511737,35511751,8.1866e-05,0.28752,4,9.8316e-09,5.1956e-07,0.51121,0.22369,4.086896428864947
chr6,37649885,37650232,1.8973e-05,0.213694,16,3.3736e-10,9.7527e-08,0.66999,0.4563,4.721863993284522
chr6,37648842,37649233,2.025e-30,0.319965,27,4.4631e-14,1.9479e-34,0.51515,0.19518,29.693574972449312
chr6,41239670,41239711,0.11354,0.21461,6,4.6424e-05,0.0030378,0.59265,0.37804,0.944851110110606
chr6,41637177,41637272,5.127e-10,0.279936,13,4.3854e-14,8.0744e-13,0.63009,0.35015,9.2901366825596
chr6,42565661,42565720,4.7023e-06,-0.271475,4,3.0267e-10,1.9944e-08,0.10159,0.37307,5.327689666961743
chr6,42727426,42727478,0.00085223,0.239287,4,1.1886e-06,7.8623e-06,0.79499,0.5557,3.0694431819342802
chr6,42960132,42960247,0.24913,0.219756,5,0.00046821,0.0088604,0.5523,0.33254,0.6035739719818973
chr6,45663436,45663484,4.4649e-14,0.342643,8,4.3854e-14,3.1662e-17,0.43277,0.090131,13.35018826352449
chr6,44275687,44275809,4.9239e-05,0.255204,9,1.4546e-08,2.919e-07,0.55748,0.30228,4.307690775783206
chr6,48068293,48068892,2.5311e-07,0.207688,20,2.3095e-11,7.6148e-10,0.2593,0.051614,6.596690696173131
chr6,50706699,50706731,0.043952,0.206434,4,0.0014125,0.00090694,0.34068,0.13424,1.3570213579235133
chr6,50823763,50823831,0.00018946,0.206269,9,1.15e-09,1.3622e-06,0.3361,0.12983,3.722482467030829
chr6,50850387,50850646,1.1087000000000001e-33,0.298604,33,4.1744e-14,7.4407e-38,0.37784,0.079238,32.95518595247136
chr6,57853967,57854020,1.5853e-05,0.210571,9,4.0961e-12,7.969e-08,0.29607,0.085499,4.799888540376198
chr6,73299297,73299600,1.5897e-07,0.208087,11,4.4187e-14,4.5127e-10,0.83605,0.62796,6.798684825766008
chr6,87122718,87122795,1.5248e-14,0.310765,14,4.3299e-14,1.0063e-17,0.63682,0.32605,13.816787116705749
chr6,88047632,88048021,2.2373e-25,0.252813,29,4.5741e-14,3.5034e-29,0.82389,0.57108,24.650275777365604
chr6,89353372,89353441,0.031424,-0.218536,4,7.3678e-05,0.00059648,0.29476,0.5133,1.5027385338931443
chr6,96015998,96016181,1.2853e-15,0.245434,20,4.5963e-14,7.303400000000001e-19,0.29623,0.050794,14.890995492458616
chr6,96897049,96897143,0.14302,0.2044,6,0.00037466,0.004106,0.48923,0.28483,0.8446032262951492
chr6,99606047,99606120,0.0075601,0.256019,4,5.2654e-06,0.00010386,0.37893,0.12291,2.1214724599007826
chr6,100449488,100449596,1.5499e-09,0.295487,8,1.6731e-13,2.6628e-12,0.44206,0.14658,8.80969632173242
chr6,100469538,100469584,0.00393,0.277332,5,6.0154e-08,4.7545e-05,0.48162,0.20429,2.4056074496245734
chr6,101398889,101398995,5.105e-08,0.257684,9,1.3811e-13,1.2899e-10,0.36041,0.10273,7.292004253577071
chr6,104941060,104941090,1.374e-07,0.251241,8,2.0694e-11,3.8299e-10,0.34794,0.096699,6.862013267276469
chr6,104941603,104941618,0.0013884,0.250098,4,8.7013e-08,1.4126e-05,0.3215,0.071406,2.8574853950006256
chr6,109384082,109384169,0.015605,0.206693,4,0.00040157,0.00025142,0.3269,0.12021,1.8067362269986484
chr6,109978270,109978313,0.00079699,0.293699,4,1.0044e-07,7.2903e-06,0.44045,0.14675,3.098547127753279
chr6,109979103,109979138,2.805e-09,0.344431,9,3.9968e-14,5.1078e-12,0.48056,0.13613,8.55206713440782
chr6,109979401,109979649,3.2055e-07,0.338772,9,6.1989e-12,9.9031e-10,0.60806,0.26928,6.494104218780249
chr6,112367360,112367473,5.1413e-09,0.281935,13,4.3077e-14,1.0064e-11,0.65844,0.3765,8.288927053875959
chr6,116682255,116682282,0.0031899,-0.230773,4,1.5622e-05,3.7215e-05,0.41483,0.6456,2.4962229314032944
chr6,117263500,117263526,0.032442,0.231288,4,1.4439e-05,0.00062134,0.44283,0.21155,1.4888923800407317
chr6,127514877,127514907,0.00015086,0.323998,4,5.8907e-10,1.0496e-06,0.4111,0.087097,3.8214258966200747
chr6,133240961,133240985,2.1751e-08,0.256711,4,1.1573e-10,4.9387e-11,0.31402,0.057313,7.662520771605968
chr6,142088335,142088700,1.3858e-07,0.209695,21,4.5963e-14,3.8746e-10,0.43683,0.22714,6.858299443002609
chr6,146029610,146029626,1.9158e-06,0.297222,4,1.5388e-10,7.2642e-09,0.44364,0.14642,5.717649831076912
chr6,154615702,154615849,0.017149,-0.231227,4,0.0046873,0.00028161,0.59752,0.82875,1.7657611996529332
chr6,158536399,158536437,0.006823,0.223386,7,7.9957e-08,9.1611e-05,0.24424,0.020853,2.166024628720094
chr6,158939115,158939182,0.002379,0.23141,4,7.1045e-05,2.6445e-05,0.69068,0.45927,2.6236055579627338
chr6,160679034,160679386,8.3532e-05,0.226616,7,1.8611e-09,5.3238e-07,0.38719,0.16058,4.078147120191587
chr6,160347415,160347768,5.4139e-05,0.277324,7,4.5793e-11,3.2579e-07,0.76461,0.48729,4.266489770333019
chr6,163252292,163252348,0.008739,-0.249713,4,4.4618e-06,0.00012399,0.53726,0.78697,2.05853826065267
chr6,163630471,163630929,2.252e-10,0.221607,27,3.9635e-14,3.3149e-13,0.50589,0.28428,9.647431613820691
chr6,165854428,165854454,0.0028539,0.209799,4,1.0888e-06,3.2751e-05,0.28891,0.079115,2.5445612485335865
chr6,166165618,166165664,0.31922,0.210673,4,0.00021234,0.012528,0.41988,0.20921,0.49590990674005786
chr6,166167369,166167389,0.0072099,0.236075,4,3.2541e-05,9.8242e-05,0.30248,0.066405,2.1420707588241727
chr6,166557312,166557355,0.0013475,-0.256943,4,2.8128e-06,1.3622e-05,0.2358,0.49274,2.8704712261412237
chr6,165660444,165660497,4.8182e-08,0.243514,9,4.2299e-14,1.2061e-10,0.34126,0.097746,7.317115176713426
chr6,168035264,168035814,5.0546e-12,0.331163,16,4.3632e-14,5.3597e-15,0.63907,0.30791,11.296313206970355
chr6,168441492,168441526,9.2637e-07,0.251958,4,1.0321e-10,3.2391e-09,0.31457,0.062611,6.033215517784839
chr6,168441971,168442343,7.6485e-06,0.212191,11,5.0737e-14,3.4759e-08,0.31056,0.098371,5.116423728976845
chr6,170102947,170103071,0.20736,-0.208286,4,0.00047286,0.0068487,0.40823,0.61652,0.6832750158095007
chr6,170023082,170023596,3.8065e-11,0.222024,25,7.0017e-12,4.7516e-14,0.48107,0.25904,10.41947416587067
chr7,179303,179568,0.0014261,-0.281472,4,2.0534e-05,1.4547e-05,0.57235,0.85382,2.8458500201184522
chr7,359568,359690,6.8999e-05,-0.210282,8,1.1756e-12,4.2864e-07,0.19055,0.40084,4.161157203431281
chr7,289898,289942,0.0022816,0.206749,4,2.8128e-06,2.5163e-05,0.31559,0.10884,2.6417604918282285
chr7,543337,543462,0.0024677,-0.228106,4,2.584e-06,2.7635e-05,0.27476,0.50286,2.6077076389110294
chr7,584049,584141,3.3632e-06,-0.375038,6,2.1766e-09,1.3655e-08,0.42732,0.80236,5.473247305651852
chr7,590922,591442,3.1675e-11,-0.340199,15,4.5741e-14,3.9255e-14,0.33887,0.67907,10.49928337644452
chr7,711588,711792,0.012611,0.212378,9,8.3859e-06,0.00019289,0.64365,0.43127,1.8992504743101402
chr7,929013,929030,0.055253,-0.221128,4,0.00065216,0.0012066,0.52672,0.74785,1.2576441366822257
chr7,923833,923981,0.0061299,-0.266589,6,3.6323e-05,8.0605e-05,0.50431,0.7709,2.2125466102780664
chr7,986630,986698,0.0076139,-0.200184,6,1.8599e-05,0.00010475,0.3335,0.53369,2.118392831453013
chr7,996462,996638,0.0062234,-0.245401,4,0.00011748,8.2167e-05,0.52624,0.77164,2.2059722844711116
chr7,1056722,1056767,0.28219,-0.223148,4,0.024665,0.010564,0.54913,0.77228,0.5494583804532828
chr7,1332864,1332920,0.00087962,-0.328329,4,1.6904e-07,8.1918e-06,0.27466,0.60299,3.0557049046058227
chr7,1457599,1457670,0.0019736,-0.255441,4,9.5756e-08,2.1223e-05,0.1785,0.43394,2.7047408635183205
chr7,1555137,1555213,0.0010659,-0.287251,7,1.0635e-08,1.0306e-05,0.51783,0.80508,2.9722835377910095
chr7,1564223,1564260,1.3139e-05,-0.275645,5,3.4781e-10,6.4165e-08,0.37451,0.65015,4.8814376873643965
chr7,2124880,2125406,0.25013,-0.235459,4,0.00041497,0.0089153,0.62214,0.8576,0.6018342168936395
chr7,2173573,2173618,0.021354,-0.295031,4,4.1055e-06,0.00037008,0.33846,0.63349,1.6705207616125104
chr7,3922240,3922390,0.9608,-0.215352,4,0.0022634,0.064891,0.54139,0.75674,0.017367005605150372
chr7,4715741,4715783,0.015001,-0.209207,4,1.388e-05,0.00023873,0.25737,0.46657,1.8238797889439144
chr7,5237304,5237331,0.00025596,-0.347918,4,2.4185e-10,1.9262e-06,0.42756,0.77548,3.5918278985029466
chr7,6729247,6729302,0.16615,0.209016,5,6.9859e-05,0.0050676,0.51618,0.30716,0.7794996543852701
chr7,10973435,10973501,0.052285,0.215781,4,0.00028808,0.0011251,0.59142,0.37564,1.281622887645098
chr7,27145366,27145423,0.007025,-0.293476,5,0.00012938,9.4889e-05,0.54332,0.83679,2.1533536714228827
chr7,27214086,27214119,0.0080823,-0.202986,4,0.0001019,0.00011293,0.46051,0.6635,2.0924650333877395
chr7,32319011,32319104,9.0631e-05,0.318777,7,1.3012e-12,5.8351e-07,0.6092,0.29042,4.042723228082904
chr7,32427908,32428146,6.0325e-12,0.292545,21,4.3521e-14,6.4911e-15,0.45795,0.1654,11.219502669419176
chr7,32428260,32428305,1.5414e-10,0.416536,8,4.3521e-14,2.1862e-13,0.65045,0.23392,9.81208464535001
chr7,35248723,35248764,0.03596,0.207214,4,4.2364e-05,0.00070646,0.37561,0.16839,1.4441803169388088
chr7,35255544,35255586,0.0010204,0.272097,4,4.6632e-07,9.7725e-06,0.4572,0.1851,2.9912295500622474
chr7,35967429,35967792,1.8299e-15,0.281034,18,4.6518e-14,1.0561e-18,0.8191,0.53806,14.73757264285691
chr7,43986266,43986340,0.030429,0.235414,4,0.00063173,0.00057323,0.43643,0.20101,1.5167123197949062
chr7,47052772,47053179,1.2588e-14,0.24767,27,4.6074e-14,8.251e-18,0.59719,0.34952,13.900043265758818
chr7,47536944,47537335,1.7918e-08,0.205462,26,4.4409e-14,3.9963e-11,0.33527,0.12981,7.746710467745198
chr7,48036346,48036370,0.0033297,0.224028,4,6.5174e-08,3.9128e-05,0.41713,0.19311,2.477594893885202
chr7,52088029,52088180,1.278e-05,0.247019,6,1.2648e-08,6.2041e-08,0.62795,0.38093,4.893469146177619
chr7,55449188,55449438,1.9661e-20,0.284102,19,4.019e-14,5.6738e-24,0.49482,0.21072,19.70639439680718
chr7,55019748,55019778,5.5517e-06,0.231905,6,5.0148e-11,2.4193e-08,0.25972,0.027818,5.255574010108089
chr7,55020253,55020366,1.2639e-17,0.254277,15,3.797e-14,5.004599999999999e-21,0.35917,0.10489,16.89828728615349
chr7,56448057,56448321,0.005894,0.210288,9,2.8038e-09,7.6764e-05,0.66611,0.45583,2.2295898684860935
chr7,56115976,56116470,9.4817e-28,0.23169,43,4.8628e-14,1.1666e-31,0.33238,0.10069,27.02311378983184
chr7,56538605,56539038,0.00030744,0.271832,7,4.6324e-10,2.3852e-06,0.74021,0.46838,3.512239628543708
chr7,57424929,57424956,0.00016319,0.294527,4,2.6958e-08,1.1516e-06,0.76643,0.4719,3.787306457578974
chr7,64037275,64037327,0.0075975,0.226602,4,3.7765e-06,0.00010444,0.55101,0.32441,2.1193292912480195
chr7,63789767,63790438,1.6305e-13,0.224506,27,4.3854e-14,1.2803e-16,0.56924,0.34474,12.787679196858024
chr7,66506027,66506223,2.4201e-06,0.240487,17,1.755e-11,9.3823e-09,0.49958,0.2591,5.6161666883373735
chr7,70762871,70763085,0.00025388,0.239743,8,7.3907e-09,1.9083e-06,0.76746,0.52772,3.5953715103580812
chr7,73434055,73434455,1.2958e-10,0.217024,25,4.6851e-14,1.8146e-13,0.61959,0.40257,9.887462024390691
chr7,74283964,74284027,0.072221,-0.243282,4,0.0019006,0.0016956,0.5933,0.83658,1.1413365024575834
chr7,73769048,73770018,1.9225e-16,0.207593,53,4.6296e-14,9.3754e-20,0.45866,0.25107,15.716133651526532
chr7,78019133,78019163,0.00011911,0.223709,4,2.2085e-08,7.9962e-07,0.48527,0.26156,3.9240517753559647
chr7,92608846,92608898,1.8407e-10,0.237492,6,4.3632e-14,2.6725e-13,0.93443,0.69694,9.73501698768354
chr7,95596240,95596284,2.6246e-06,0.213256,9,2.9732e-13,1.0298e-08,0.26005,0.046796,5.580936875507452
chr7,98051350,98051581,0.0022451,0.238007,6,1.3661e-07,2.4715e-05,0.42825,0.19025,2.6487643101257046
chr7,98616492,98616564,0.00023678,0.213654,9,6.5962e-09,1.7644e-06,0.40932,0.19567,3.625654983775391
chr7,99392617,99392641,2.129e-07,0.327139,5,4.3018e-12,6.2725e-10,0.64149,0.31435,6.671824338561677
chr7,99392662,99392686,0.041732,0.220113,4,6.9911e-07,0.00085181,0.80218,0.58207,1.3795308012899692
